,timestamp,velocity
0,2019-04-28T00:00:00,7.590976522941929
1,2019-04-28T01:00:00,6.036483143588779
2,2019-04-28T02:00:00,5.8009349624449955
3,2019-04-28T03:00:00,5.339624189045205
4,2019-04-28T04:00:00,1.823294776710156
5,2019-04-28T05:00:00,6.095848770892278
6,2019-04-28T06:00:00,4.99535505243768
7,2019-04-28T07:00:00,2.5673594306332035
8,2019-04-28T08:00:00,3.7115481426962904
9,2019-04-28T09:00:00,6.128142355597602
10,2019-04-28T10:00:00,4.516044186458846
11,2019-04-28T11:00:00,4.699832845619963
12,2019-04-28T12:00:00,8.191848005338946
13,2019-04-28T13:00:00,4.614195289083257
14,2019-04-28T14:00:00,5.83264646713641
15,2019-04-28T15:00:00,0.020347638008704205
16,2019-04-28T16:00:00,1.1629207999571634
17,2019-04-28T17:00:00,2.8455183538688065
18,2019-04-28T18:00:00,4.106042378615729
19,2019-04-28T19:00:00,8.312351502628635
20,2019-04-28T20:00:00,7.526563552857926
21,2019-04-28T21:00:00,8.834478245841295
22,2019-04-28T22:00:00,9.862221773137378
23,2019-04-28T23:00:00,9.23117749855198
