,timestamp,velocity
0,2019-05-04T00:00:00,0.3202190212978462
1,2019-05-04T01:00:00,7.384232119408289
2,2019-05-04T02:00:00,3.076564739849297
3,2019-05-04T03:00:00,8.630457461902898
4,2019-05-04T04:00:00,5.006470307880013
5,2019-05-04T05:00:00,4.84737502480078
6,2019-05-04T06:00:00,5.075726016019808
7,2019-05-04T07:00:00,4.582201752065199
8,2019-05-04T08:00:00,6.039831864555221
9,2019-05-04T09:00:00,2.149691405992523
10,2019-05-04T10:00:00,3.1031958092321386
11,2019-05-04T11:00:00,0.05007487972098268
12,2019-05-04T12:00:00,7.754980664254283
13,2019-05-04T13:00:00,0.6522602195469462
14,2019-05-04T14:00:00,1.1045027436599064
15,2019-05-04T15:00:00,1.101631045098298
16,2019-05-04T16:00:00,0.06556135461559531
17,2019-05-04T17:00:00,7.317029582653972
18,2019-05-04T18:00:00,5.431446236721518
19,2019-05-04T19:00:00,2.5870071750541768
20,2019-05-04T20:00:00,4.598194589482816
21,2019-05-04T21:00:00,1.6286332963919503
22,2019-05-04T22:00:00,3.9028666857253533
23,2019-05-04T23:00:00,6.541183629173247
